date,symbol,open,close,low,high,volume,new_close,increased,status
2010-04-23T00:00:00Z,AAPL,267.990005,270.82999,266.999996,272.180008,199238900,4.359993000000031,TRUE,Increased
2010-04-26T00:00:00Z,AAPL,271.880001,269.5,268.19001,272.459988,119767200,-1.3299900000000093,FALSE,Decreased
2010-04-27T00:00:00Z,AAPL,267.269989,262.039989,260.520008,267.839989,177335900,-7.460011000000009,FALSE,Decreased
2010-04-28T00:00:00Z,AAPL,263.250004,261.600006,256.410007,264.000008,189600600,-0.4399829999999838,FALSE,Decreased
2010-04-29T00:00:00Z,AAPL,263.020012,268.640007,262.010002,270.000011,139710200,7.040001000000018,TRUE,Increased
2010-04-30T00:00:00Z,AAPL,269.310009,261.090008,260.999992,270.570011,135615900,-7.549999000000014,FALSE,Decreased
2010-05-03T00:00:00Z,AAPL,263.840004,266.349995,262.880009,267.87999,113585500,5.259986999999967,TRUE,Increased
2010-05-04T00:00:00Z,AAPL,262.889996,258.679993,256.749989,263.290005,180954900,-7.670001999999954,FALSE,Decreased
2010-05-05T00:00:00Z,AAPL,253.03001,255.98999800000001,248.729992,258.140007,220775800,-2.6899950000000104,FALSE,Decreased
2010-05-06T00:00:00Z,AAPL,253.830002,246.249989,199.249994,258.249996,321465200,-9.740009000000015,FALSE,Decreased
2010-05-07T00:00:00Z,AAPL,243.710011,235.860004,225.209988,246.569996,419004600,-10.389984999999996,FALSE,Decreased
2010-05-10T00:00:00Z,AAPL,250.25,253.990005,248.529987,254.649994,246076600,18.130000999999993,TRUE,Increased
2010-05-11T00:00:00Z,AAPL,251.839996,256.519997,250.499992,259.890007,212226700,2.529991999999993,TRUE,Increased
2010-05-12T00:00:00Z,AAPL,259.240005,262.090004,258.699993,263.130001,163594900,5.570007000000032,TRUE,Increased
2010-05-13T00:00:00Z,AAPL,263.21999,258.360012,256.399994,265.000004,149928100,-3.7299920000000384,FALSE,Decreased
2010-05-14T00:00:00Z,AAPL,255.159992,253.819988,249.499996,256.47999600000003,189840700,-4.540023999999988,FALSE,Decreased
2010-05-17T00:00:00Z,AAPL,254.700008,254.219997,247.709995,256.179989,190708700,0.4000090000000114,TRUE,Increased
2010-05-18T00:00:00Z,AAPL,256.980007,252.360008,250.259987,258.550003,195669600,-1.859989000000013,FALSE,Decreased
2010-05-19T00:00:00Z,AAPL,249.499996,248.339996,244.85001,252.919994,256431700,-4.02001199999998,FALSE,Decreased
2010-05-20T00:00:00Z,AAPL,241.880009,237.759995,236.209999,243.849987,320728800,-10.58000100000001,FALSE,Decreased
2010-05-21T00:00:00Z,AAPL,232.819988,242.319992,231.349995,244.499989,305972800,4.55999700000001,TRUE,Increased
2010-05-24T00:00:00Z,AAPL,247.279999,246.759987,246.260002,250.900002,188559700,4.439994999999982,TRUE,Increased
2010-05-25T00:00:00Z,AAPL,239.349991,245.220005,237.160007,246.759987,262001600,-1.539982000000009,FALSE,Decreased
2010-05-26T00:00:00Z,AAPL,250.080009,244.109993,243.750011,252.12999,212663500,-1.1100119999999833,FALSE,Decreased
2010-05-27T00:00:00Z,AAPL,250.599995,253.349991,249.110001,253.890003,166570600,9.239997999999986,TRUE,Increased
2010-05-28T00:00:00Z,AAPL,259.389996,256.880005,253.349991,259.400009,203903700,3.530013999999994,TRUE,Increased
2010-06-01T00:00:00Z,AAPL,259.690002,260.830002,258.959999,265.939999,219118200,3.949996999999996,TRUE,Increased
2010-06-02T00:00:00Z,AAPL,264.539993,263.949993,260.32999,264.799999,172137e3,3.1199910000000273,TRUE,Increased
2010-06-03T00:00:00Z,AAPL,265.180008,263.119987,260.409992,265.550003,162526700,-0.8300060000000258,FALSE,Decreased
2010-06-04T00:00:00Z,AAPL,258.209995,255.960011,254.629993,261.900013,189576100,-7.159975999999972,FALSE,Decreased
2010-06-07T00:00:00Z,AAPL,258.289997,250.940002,250.550007,259.14999,221735500,-5.020009000000016,FALSE,Decreased
2010-06-08T00:00:00Z,AAPL,253.240002,249.330006,245.650002,253.799988,250192600,-1.6099959999999953,FALSE,Decreased
2010-06-09T00:00:00Z,AAPL,251.470001,243.200012,242.490009,251.899998,213657500,-6.129994000000011,FALSE,Decreased
2010-06-10T00:00:00Z,AAPL,244.839996,250.510006,242.199989,250.980003,194089e3,7.309994000000017,TRUE,Increased
2010-06-11T00:00:00Z,AAPL,248.230007,253.509995,247.369987,253.859989,136439800,2.9999889999999994,TRUE,Increased
2010-06-14T00:00:00Z,AAPL,255.960011,254.279999,254.010006,259.14999,150740100,0.7700040000000001,TRUE,Increased
2010-06-15T00:00:00Z,AAPL,255.640003,259.690002,255.5,259.850006,146268500,5.410002999999989,TRUE,Increased
2010-06-16T00:00:00Z,AAPL,261.099995,267.249989,260.629997,267.75,195919500,7.559987000000035,TRUE,Increased
2010-06-17T00:00:00Z,AAPL,270.599998,271.869987,269.5,272.899998,218213800,4.619997999999953,TRUE,Increased
2010-06-18T00:00:00Z,AAPL,272.249996,274.070011,271.419991,274.999992,196155400,2.2000240000000417,TRUE,Increased
2010-06-21T00:00:00Z,AAPL,277.689987,270.170002,268.72999600000003,279.009991,194122600,-3.9000090000000114,FALSE,Decreased
2010-06-22T00:00:00Z,AAPL,272.160007,273.850006,271.499992,275.970001,179315500,3.6800039999999967,TRUE,Increased
2010-06-23T00:00:00Z,AAPL,274.580009,270.969994,267.89999,274.660011,192114300,-2.880012000000022,FALSE,Decreased
2010-06-24T00:00:00Z,AAPL,271.000008,268.999989,268.099995,273.200005,178569300,-1.9700049999999578,FALSE,Decreased
2010-06-25T00:00:00Z,AAPL,270.060013,266.699989,265.810009,270.270004,137485600,-2.3000000000000114,FALSE,Decreased
2010-06-28T00:00:00Z,AAPL,266.930008,268.299999,264.519993,269.749992,146237e3,1.6000099999999975,TRUE,Increased
2010-06-29T00:00:00Z,AAPL,264.12001,256.170002,254.299999,264.390003,283336200,-12.129997000000003,FALSE,Decreased
2010-06-30T00:00:00Z,AAPL,256.709988,251.530003,250.009995,257.96999,184863e3,-4.639999000000017,FALSE,Decreased
2010-07-01T00:00:00Z,AAPL,254.299999,248.48,243.220013,254.800011,255724e3,-3.050003000000004,FALSE,Decreased
2010-07-02T00:00:00Z,AAPL,250.490005,246.939991,243.200012,250.929989,173460700,-1.5400089999999977,FALSE,Decreased
2010-07-06T00:00:00Z,AAPL,251.000004,248.62999,246.16,252.799992,153808900,1.6899990000000003,TRUE,Increased
2010-07-07T00:00:00Z,AAPL,250.490005,258.670006,249.749989,258.770008,163639e3,10.040016000000008,TRUE,Increased
2010-07-08T00:00:00Z,AAPL,262.48,258.089993,254.889999,262.900009,184536100,-0.5800130000000081,FALSE,Decreased
2010-07-09T00:00:00Z,AAPL,256.889992,259.619987,255.159992,259.899994,108330600,1.5299939999999879,TRUE,Increased
2010-07-12T00:00:00Z,AAPL,258.530003,257.290001,254.860012,261.849998,140719600,-2.3299859999999626,FALSE,Decreased
2010-07-13T00:00:00Z,AAPL,256.319992,251.799995,246.429993,256.399994,297731e3,-5.490006000000022,FALSE,Decreased
2010-07-14T00:00:00Z,AAPL,249.379993,252.730003,249.000011,255.800007,203011900,0.930008000000015,TRUE,Increased
2010-07-15T00:00:00Z,AAPL,248.230007,251.450001,247.299999,256.969994,206216500,-1.2800020000000245,FALSE,Decreased
2010-07-16T00:00:00Z,AAPL,253.18,249.900005,248.410011,254.970001,259964600,-1.549995999999993,FALSE,Decreased
2010-07-19T00:00:00Z,AAPL,249.880005,245.580013,239.60001,249.880005,256119500,-4.319991999999985,FALSE,Decreased
2010-07-20T00:00:00Z,AAPL,242.900005,251.890011,240.010006,252.899994,268737700,6.309997999999979,TRUE,Increased
2010-07-21T00:00:00Z,AAPL,265.089993,254.23999800000001,253.999992,265.149994,296417800,2.349987000000027,TRUE,Increased
2010-07-22T00:00:00Z,AAPL,257.679996,259.02,255.310009,259.999996,161329700,4.780001999999968,TRUE,Increased
2010-07-23T00:00:00Z,AAPL,257.089996,259.939995,256.279991,260.380005,133347200,0.9199950000000285,TRUE,Increased
2010-07-26T00:00:00Z,AAPL,259.999996,259.280006,257.710011,260.099998,105137900,-0.6599889999999959,FALSE,Decreased
2010-07-27T00:00:00Z,AAPL,260.870003,264.080009,260.300003,264.799999,146192900,4.800003000000004,TRUE,Increased
2010-07-28T00:00:00Z,AAPL,263.669987,260.959991,260.249989,265.990013,129996300,-3.120018000000016,FALSE,Decreased
2010-07-29T00:00:00Z,AAPL,260.709999,258.109993,256.099987,262.64999,160951700,-2.849998000000028,FALSE,Decreased
2010-07-30T00:00:00Z,AAPL,255.889996,257.25,254.900013,259.699989,112052500,-0.8599929999999745,FALSE,Decreased
2010-08-02T00:00:00Z,AAPL,260.440006,261.849998,259.619987,262.589989,107013900,4.599998000000028,TRUE,Increased
2010-08-03T00:00:00Z,AAPL,261.010006,261.93,259.42001,263.259991,104413400,0.08000199999997903,TRUE,Increased
2010-08-04T00:00:00Z,AAPL,262.840008,262.980011,260.30999,264.279987,105093800,1.0500109999999836,TRUE,Increased
2010-08-05T00:00:00Z,AAPL,261.72999600000003,261.700008,260.549995,263.179989,72274300,-1.2800029999999651,FALSE,Decreased
2010-08-06T00:00:00Z,AAPL,259.779991,260.090012,257.630009,261.48999,111224400,-1.6099960000000237,FALSE,Decreased
2010-08-09T00:00:00Z,AAPL,261.480003,261.749996,259.57,262.150005,75782e3,1.6599840000000086,TRUE,Increased
2010-08-10T00:00:00Z,AAPL,259.850006,259.409996,257.550007,260.449993,11298e4,-2.340000000000032,FALSE,Decreased
2010-08-11T00:00:00Z,AAPL,255.399998,250.189999,249.80999,255.689991,155013600,-9.219996999999978,FALSE,Decreased
2010-08-12T00:00:00Z,AAPL,246.689999,251.790009,246.119999,253.099998,133730100,1.6000099999999975,TRUE,Increased
2010-08-13T00:00:00Z,AAPL,251.650005,249.099987,249.09,251.879997,88717300,-2.690021999999999,FALSE,Decreased
2010-08-16T00:00:00Z,AAPL,247.580006,247.640007,246.62001,250.009995,79607500,-1.4599800000000016,FALSE,Decreased
2010-08-17T00:00:00Z,AAPL,250.080009,251.970013,249.199989,254.629993,105660100,4.330005999999997,TRUE,Increased
2010-08-18T00:00:00Z,AAPL,252.360008,253.070011,251.57999,254.669994,84924e3,1.0999979999999994,TRUE,Increased
2010-08-19T00:00:00Z,AAPL,252.839993,249.880005,248.680004,253.480007,106676500,-3.1900059999999826,FALSE,Decreased
2010-08-20T00:00:00Z,AAPL,249.390007,249.639999,249.000011,253.919991,96057500,-0.24000600000002237,FALSE,Decreased
2010-08-23T00:00:00Z,AAPL,251.790009,245.799992,245.249992,252,103510400,-3.8400069999999857,FALSE,Decreased
2010-08-24T00:00:00Z,AAPL,242.669987,239.930004,238.650002,243.000008,150641400,-5.869988000000006,FALSE,Decreased
2010-08-25T00:00:00Z,AAPL,238.040001,242.889992,237.200008,243.98999,149216900,2.95998800000001,TRUE,Increased
2010-08-26T00:00:00Z,AAPL,245.449997,240.279999,240.279999,245.750004,116626300,-2.609993000000003,FALSE,Decreased
2010-08-27T00:00:00Z,AAPL,241.749992,241.620003,235.559998,242.610012,137097800,1.3400039999999933,TRUE,Increased
2010-08-30T00:00:00Z,AAPL,240.76001,242.499996,240.680008,245.750004,95822300,0.8799930000000131,TRUE,Increased
2010-08-31T00:00:00Z,AAPL,241.849995,243.10001,240.349987,244.55999,105196700,0.6000139999999874,TRUE,Increased
2010-09-01T00:00:00Z,AAPL,247.46999,250.330002,246.280003,251.459988,174259400,7.22999200000001,TRUE,Increased
2010-09-02T00:00:00Z,AAPL,251.26001,252.169991,248.569988,252.169991,103856900,1.8399890000000028,TRUE,Increased
2010-09-03T00:00:00Z,AAPL,255.090004,258.770008,254.500004,258.779995,130197200,6.600017000000008,TRUE,Increased
2010-09-07T00:00:00Z,AAPL,256.639999,257.810013,256.250004,259.529999,85639400,-0.9599949999999922,FALSE,Decreased
2010-09-08T00:00:00Z,AAPL,259.779991,262.92001,259.100002,264.390003,131637800,5.109996999999964,TRUE,Increased
2010-09-09T00:00:00Z,AAPL,265.040005,263.07,262.92001,266.520012,109643800,0.1499900000000025,TRUE,Increased
2010-09-10T00:00:00Z,AAPL,263.190002,263.410007,261.400002,264.499992,96885600,0.34000700000001416,TRUE,Increased
2010-09-13T00:00:00Z,AAPL,265.819996,267.039997,265.759995,268.279999,97195e3,3.6299900000000207,TRUE,Increased
2010-09-14T00:00:00Z,AAPL,266.209991,268.059994,265.519989,269.170006,102037600,1.0199969999999894,TRUE,Increased
2010-09-15T00:00:00Z,AAPL,268.17001,270.21999,267.839989,270.379993,107342200,2.1599959999999783,TRUE,Increased
2010-09-16T00:00:00Z,AAPL,270.23999,276.569988,269.5,276.669991,163025800,6.349998000000028,TRUE,Increased
2010-09-17T00:00:00Z,AAPL,277.689987,275.369987,273.679989,277.960007,158619300,-1.200001000000043,FALSE,Decreased
2010-09-20T00:00:00Z,AAPL,276.07999,283.230007,275.849998,283.780006,164669400,7.86002000000002,TRUE,Increased
2010-09-21T00:00:00Z,AAPL,283.860008,283.769993,282.789997,287.349995,167018600,0.539985999999999,TRUE,Increased
2010-09-22T00:00:00Z,AAPL,282.709995,287.750004,282.409988,287.97999600000003,146322400,3.9800109999999904,TRUE,Increased
2010-09-23T00:00:00Z,AAPL,286.329998,288.919991,286.000004,292.759998,196529200,1.169986999999992,TRUE,Increased
2010-09-24T00:00:00Z,AAPL,292.10001,292.319988,290.549988,293.530003,162372e3,3.3999970000000417,TRUE,Increased
2010-09-27T00:00:00Z,AAPL,293.98,291.159988,291.009998,294.730003,120708700,-1.160000000000025,FALSE,Decreased
2010-09-28T00:00:00Z,AAPL,291.769989,286.859997,274.999992,291.769989,258760600,-4.299990999999977,FALSE,Decreased
2010-09-29T00:00:00Z,AAPL,287.229992,287.369995,286.000004,289.809998,117411e3,0.509997999999996,TRUE,Increased
2010-09-30T00:00:00Z,AAPL,288.999992,283.749992,281.249989,289.999989,168347900,-3.620002999999997,FALSE,Decreased
2010-10-01T00:00:00Z,AAPL,286.149994,282.520004,281.349991,286.57999,112035700,-1.2299880000000485,FALSE,Decreased
2010-10-04T00:00:00Z,AAPL,281.60001,278.639996,277.769989,282.900013,108825500,-3.8800079999999753,FALSE,Decreased
2010-10-05T00:00:00Z,AAPL,281.999992,288.939991,281.819988,289.449989,125491800,10.299995000000024,TRUE,Increased
2010-10-06T00:00:00Z,AAPL,289.589993,289.19001,285.259987,291.989994,167717200,0.25001899999995203,TRUE,Increased
2010-10-07T00:00:00Z,AAPL,290.339996,289.219997,286.910011,290.48,102099900,0.029987000000005537,TRUE,Increased
2010-10-08T00:00:00Z,AAPL,291.709988,294.069988,289.999989,294.500011,164600800,4.8499910000000455,TRUE,Increased
2010-10-11T00:00:00Z,AAPL,294.73999,295.360004,294.599987,297.239994,106938300,1.29001599999998,TRUE,Increased
2010-10-12T00:00:00Z,AAPL,295.409992,298.539997,292.490005,299.499992,139636e3,3.1799930000000245,TRUE,Increased
2010-10-13T00:00:00Z,AAPL,300.200008,300.140007,299.799999,301.959995,157523100,1.6000099999999975,TRUE,Increased
2010-10-14T00:00:00Z,AAPL,301.690002,302.30999,300.400013,302.469994,108824100,2.169983000000002,TRUE,Increased
2010-10-15T00:00:00Z,AAPL,307.439987,314.739994,304.909996,315,230548500,12.430003999999997,TRUE,Increased
2010-10-18T00:00:00Z,AAPL,318.470013,317.999989,314.289997,319.000011,273252700,3.2599950000000035,TRUE,Increased
2010-10-19T00:00:00Z,AAPL,303.400002,309.489994,300.020004,313.770012,308196e3,-8.509995000000004,FALSE,Decreased
2010-10-20T00:00:00Z,AAPL,308.999996,310.529991,306.869987,314.249996,180406100,1.0399969999999712,TRUE,Increased
2010-10-21T00:00:00Z,AAPL,312.359993,309.520008,306.799999,314.739994,137865e3,-1.009982999999977,FALSE,Decreased
2010-10-22T00:00:00Z,AAPL,309.070011,307.470001,306.299988,310.039993,93194500,-2.0500069999999937,FALSE,Decreased
2010-10-25T00:00:00Z,AAPL,309.090012,308.839993,308.44001,311.600002,98115500,1.369991999999968,TRUE,Increased
2010-10-26T00:00:00Z,AAPL,306.869987,308.049988,305.650013,309.740013,98232400,-0.7900050000000078,FALSE,Decreased
2010-10-27T00:00:00Z,AAPL,307.650005,307.830009,305.599998,309.89999,99750700,-0.21997899999996662,FALSE,Decreased
2010-10-28T00:00:00Z,AAPL,307.950012,305.23999,300.899998,308,137762800,-2.5900190000000407,FALSE,Decreased
2010-10-29T00:00:00Z,AAPL,304.230007,300.98,300.87001,305.880005,107627800,-4.259989999999959,FALSE,Decreased
2010-11-01T00:00:00Z,AAPL,302.220001,304.179993,302.200001,305.599998,105972300,3.1999930000000063,TRUE,Increased
2010-11-02T00:00:00Z,AAPL,307.000004,309.360004,307.000004,310.19001,108482500,5.180010999999979,TRUE,Increased
2010-11-03T00:00:00Z,AAPL,311.37001,312.800003,308.529999,312.880005,127087100,3.4399990000000003,TRUE,Increased
2010-11-04T00:00:00Z,AAPL,315.449997,318.270008,315.029987,320.180012,160622e3,5.470005000000015,TRUE,Increased
2010-11-05T00:00:00Z,AAPL,317.990002,317.130009,316.75,319.570011,90313300,-1.1399990000000457,FALSE,Decreased
2010-11-08T00:00:00Z,AAPL,317.199997,318.620003,316.759987,319.769989,70439600,1.4899940000000242,TRUE,Increased
2010-11-09T00:00:00Z,AAPL,321.049992,316.079998,314.499989,321.300011,95886e3,-2.540005000000008,FALSE,Decreased
2010-11-10T00:00:00Z,AAPL,316.640011,318.030003,313.550007,318.769993,96056800,1.9500050000000329,TRUE,Increased
2010-11-11T00:00:00Z,AAPL,315,316.649998,314.249996,318.399998,90321e3,-1.3800050000000397,FALSE,Decreased
2010-11-12T00:00:00Z,AAPL,315.999996,308.029987,303.629993,316.500008,198961700,-8.620010999999977,FALSE,Decreased
2010-11-15T00:00:00Z,AAPL,308.460011,307.040005,306.27,310.540005,100901500,-0.9899819999999977,FALSE,Decreased
2010-11-16T00:00:00Z,AAPL,305.720001,301.59,299.319988,307.599991,164412500,-5.450005000000033,FALSE,Decreased
2010-11-17T00:00:00Z,AAPL,301.200005,300.499989,297.760006,303.990002,119862400,-1.0900109999999472,FALSE,Decreased
2010-11-18T00:00:00Z,AAPL,305.199989,308.429996,304.689991,309.669998,123622800,7.930006999999989,TRUE,Increased
